00:00:00     4MB         | log started Tue May  6 20:14:49 2014
00:05:35  3646MB         |  total                       15381725 (  27.84,   27.87) (100.00%) (     0.67) (       1)
00:05:35  3646MB         |  max depth                          2
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         | shader calls:                         (/pixel , /sample) (% total)
00:05:35  3646MB         |  primary                      6184148 (  11.19,   11.21) ( 69.33%)
00:05:35  3646MB         |  background                   2736237 (   4.95,    4.96) ( 30.67%)
00:05:35  3646MB         |  total                        8920385 (  16.15,   16.16) (100.00%)
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         | geometry:                             (% hit ) (instances) (  init mem,  final mem)
00:05:35  3646MB         |  lists                              1 (100.0%) (        0) (      0.00,       0.00)
00:05:35  3646MB         |  procs                              1 (100.0%) (        0) (      0.00,       0.00)
00:05:35  3646MB         |  points                            30 (100.0%) (        0) (   2757.05,    2919.64)
00:05:35  3646MB         |  simple                             1 (100.0%) (        0) (      0.00,       0.00)
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         | geometric elements:                   (      min) (       avg.) (      max)
00:05:35  3646MB         |  objects (top level)                2 (        2) (        2.0) (        2)
00:05:35  3646MB         |  objects (procs)                   30 (       30) (       30.0) (       30)
00:05:35  3646MB         |  points                     240914535 (  2595224) (  8030484.5) ( 11858486)
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         | acceleration structures:              (% total)
00:05:35  3646MB         |  bvh                               32 (100.00%)
00:05:35  3646MB         |  total                             32 (100.00%)
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         | number of warnings, warning type:
00:05:35  3646MB         |     3:  %d on-demand procedural%s very poor bounds. This can severely affect ray tracing performance. You should check the bounds being passed from the host application.
00:05:35  3646MB         |     1:  [proc] %s: user bounds could be %.3gx more efficient. given: (%.9g, %.9g, %.9g) to (%.9g, %.9g, %.9g), should be: (%.9g, %.9g, %.9g) to (%.9g, %.9g, %.9g)
00:05:35  3646MB         |     1:  [rlm] could not connect to license server on %d@%s
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         | performance warnings:
00:05:35  3646MB WARNING |  1 on-demand procedural has very poor bounds. This can severely affect ray tracing performance. You should check the bounds being passed from the host application.
00:05:35  3646MB         | -----------------------------------------------------------------------------------------
00:05:35  3646MB         |  
00:05:35  3646MB         | rendering image at 960 x 540, 5 AA samples, 3 GI samples, 1 GI bounces
00:05:35  3646MB         |  updating 46 nodes ...
00:05:35  3646MB         |  node update done in 0:00.00
00:05:35  3646MB         |  [aov] parsing output statement: "RGBA RGBA /out/arnold1:gaussian_filter /out/arnold1:jpeg"
00:05:35  3646MB         |  [aov] parsing output statement: "RGBA RGBA kick_display_filter kick_display"
00:05:35  3646MB         |  [aov] registered driver: "kick_display" (driver_x11)
00:05:35  3646MB         |  [aov]  * "RGBA" of type RGBA filtered by "kick_display_filter" (gaussian_filter)
00:05:35  3646MB         |  [aov] registered driver: "/out/arnold1:jpeg" (driver_jpeg)
00:05:35  3646MB         |  [aov]  * "RGBA" of type RGBA filtered by "/out/arnold1:gaussian_filter" (gaussian_filter)
00:05:35  3647MB         |  [aov] done preparing 1 AOV for 2 outputs to 2 drivers (0 deep AOVs)
00:05:35  3647MB         |  starting 8 bucket workers of size 64x64 ...
00:05:42  3604MB         |     0% done - 542 rays/pixel
00:05:47  3533MB         |     5% done - 714 rays/pixel
00:05:53  3503MB         |    10% done - 700 rays/pixel
00:06:00  3488MB         |    15% done - 654 rays/pixel
00:06:06  3460MB         |    20% done - 615 rays/pixel
00:06:14  3465MB         |    25% done - 627 rays/pixel
00:06:19  3469MB         |    30% done - 615 rays/pixel
00:06:23  3465MB         |    35% done - 714 rays/pixel
00:06:31  3459MB         |    40% done - 679 rays/pixel
00:06:39  3454MB         |    45% done - 612 rays/pixel
00:06:48  3455MB         |    50% done - 654 rays/pixel
00:06:54  3437MB         |    55% done - 720 rays/pixel
00:06:58  3410MB         |    60% done - 707 rays/pixel
00:07:07  3407MB         |    65% done - 641 rays/pixel
00:07:16  3434MB         |    70% done - 646 rays/pixel
00:07:24  3449MB         |    75% done - 690 rays/pixel
00:07:27  3468MB         |    80% done - 679 rays/pixel
00:07:34  3503MB         |    85% done - 655 rays/pixel
00:07:42  3535MB         |    90% done - 688 rays/pixel
00:07:49  3558MB         |    95% done - 683 rays/pixel
00:07:54  3573MB         |   100% done - 641 rays/pixel
00:07:54  3573MB         |  bucket workers done in 2:18.48
00:07:54  3573MB         | render done
00:07:54  3573MB         | [driver_jpeg] writing file `fractalTest4.jpg'
00:07:54  3573MB         |  
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | scene creation time:
00:07:54  3573MB         |  plugin loading               0:00.00
00:07:54  3573MB         |  .ass parsing                 0:00.03
00:07:54  3573MB         |  system/unaccounted           0:00.04
00:07:54  3573MB         |  total                        0:00.04  ( 1.25% machine utilization)
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | render time:
00:07:54  3573MB         |  node init                    0:00.00
00:07:54  3573MB         |  bucket rendering             2:18.48
00:07:54  3573MB         |   accel. building             0:00.00
00:07:54  3573MB         |   pixel rendering             2:18.48  (multi-threaded render, this value may not be reliable)
00:07:54  3573MB         |  system/unaccounted           0:04.48
00:07:54  3573MB         |  total                        2:18.53  (96.76% machine utilization)
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | memory consumed in MB:
00:07:54  3573MB         |  at startup                      3.49
00:07:54  3573MB         |  plugins                         0.06
00:07:54  3573MB         |  AOV samples                    19.94
00:07:54  3573MB         |  output buffers                  2.48
00:07:54  3573MB         |  node overhead                   0.01
00:07:54  3573MB         |  message passing                 0.02
00:07:54  3573MB         |  memory pools                    7.77
00:07:54  3573MB         |  geometry                     2919.64
00:07:54  3573MB         |    points                     2919.64
00:07:54  3573MB         |  accel. structs               7275.99
00:07:54  3573MB         |  string pool                     0.13 (588 unique strings, overhead 0.11 MB)
00:07:54  3573MB         |  texture cache                   0.00
00:07:54  3573MB         |  unaccounted                 -5572.14
00:07:54  3573MB         |  total peak                   5020.56
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | ray counts:                           (/pixel , /sample) (% total) (avg. hits) (max hits)
00:07:54  3573MB         |  camera                      13353930 (  24.17,    1.00) (  3.59%) (     1.00) (       1)
00:07:54  3573MB         |  shadow                     156410981 ( 283.14,   11.71) ( 42.01%) (     0.64) (       1)
00:07:54  3573MB         |  diffuse                    156822875 ( 283.88,   11.74) ( 42.12%) (     0.64) (       1)
00:07:54  3573MB         |  glossy                      45730472 (  82.78,    3.42) ( 12.28%) (     0.80) (       1)
00:07:54  3573MB         |  total                      372318258 ( 673.98,   27.88) (100.00%) (     0.67) (       1)
00:07:54  3573MB         |  max depth                          2
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | shader calls:                         (/pixel , /sample) (% total)
00:07:54  3573MB         |  primary                    149684319 ( 270.96,   11.21) ( 69.33%)
00:07:54  3573MB         |  background                  66222958 ( 119.88,    4.96) ( 30.67%)
00:07:54  3573MB         |  total                      215907277 ( 390.84,   16.17) (100.00%)
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | geometry:                             (% hit ) (instances) (  init mem,  final mem)
00:07:54  3573MB         |  lists                              1 (100.0%) (        0) (      0.00,       0.00)
00:07:54  3573MB         |  procs                              1 (100.0%) (        0) (      0.00,       0.00)
00:07:54  3573MB         |  points                            30 (100.0%) (        0) (   2757.05,    2919.64)
00:07:54  3573MB         |  simple                             1 (100.0%) (        0) (      0.00,       0.00)
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | geometric elements:                   (      min) (       avg.) (      max)
00:07:54  3573MB         |  objects (top level)                2 (        2) (        2.0) (        2)
00:07:54  3573MB         |  objects (procs)                   30 (       30) (       30.0) (       30)
00:07:54  3573MB         |  points                     240914535 (  2595224) (  8030484.5) ( 11858486)
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | acceleration structures:              (% total)
00:07:54  3573MB         |  bvh                               32 (100.00%)
00:07:54  3573MB         |  total                             32 (100.00%)
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | number of warnings, warning type:
00:07:54  3573MB         |     4:  %d on-demand procedural%s very poor bounds. This can severely affect ray tracing performance. You should check the bounds being passed from the host application.
00:07:54  3573MB         |     1:  [proc] %s: user bounds could be %.3gx more efficient. given: (%.9g, %.9g, %.9g) to (%.9g, %.9g, %.9g), should be: (%.9g, %.9g, %.9g) to (%.9g, %.9g, %.9g)
00:07:54  3573MB         |     1:  [rlm] could not connect to license server on %d@%s
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         | performance warnings:
00:07:54  3573MB WARNING |  1 on-demand procedural has very poor bounds. This can severely affect ray tracing performance. You should check the bounds being passed from the host application.
00:07:54  3573MB         | -----------------------------------------------------------------------------------------
00:07:54  3573MB         |  
00:07:54  3573MB         | releasing resources
00:07:55   776MB         |  unloaded 1 procedural
00:07:55   776MB         | Arnold shutdown
